timestep,run,state,alpha,k
1946304,3,0.9529405091665,2,0
1946305,3,1.0142643967870504,2,0
1946306,3,0.9490673445002206,2,0
1946307,3,0.933440125655806,2,0
1946308,3,0.9151768125425984,2,0
1946309,3,0.9242260066649516,2,0
1946310,3,0.8829320489307136,2,0
1946311,3,0.9150374093360988,2,0
1946312,3,0.9079887459155738,2,0
1946313,3,0.8897165728919252,2,0
1946314,3,0.889077345668971,2,0
1946315,3,0.8733986251480028,2,0
1946316,3,0.8374617988521431,2,0
1946317,3,0.8534480530758892,2,0
1946318,3,0.8302773616078849,2,0
1946319,3,0.8101962829158391,2,0
1946320,3,0.8210998722383442,2,0
1946321,3,0.8637146807863951,2,0
1946322,3,0.8565853116850793,2,0
1946323,3,0.8406179707360747,2,0
1946324,3,0.8105185535056283,2,0
1946325,3,0.8201172714998983,2,0
1946326,3,0.9433805514203628,2,0
1946327,3,0.8741671168126166,2,0
1946328,3,0.8731698444127702,2,0
1946329,3,0.8847336395015662,2,0
1946330,3,0.8690236923386357,2,0
1946331,3,0.9014716803143304,2,0
1946332,3,0.9345249271168036,2,0
1946333,3,0.9230086379264452,2,0
1946334,3,0.9991088742028832,2,0
1946335,3,1.0183456743527093,2,0
1946336,3,1.0374421017437927,2,0
1946337,3,1.016576021038878,2,0
1946338,3,1.0344310396235814,2,0
1946339,3,1.0154159728109908,2,0
1946340,3,1.045501937698487,2,0
1946341,3,1.0703332892921895,2,0
1946342,3,1.0912112335186073,2,0
1946343,3,1.1449716605014917,2,0
1946344,3,1.135229071759516,2,0
1946345,3,1.088035025356512,2,0
1946346,3,1.0889953244724475,2,0
1946347,3,1.1400348556856816,2,0
1946348,3,1.1178561130536613,2,0
1946349,3,1.1323110477141412,2,0
1946350,3,1.1262748591536016,2,0
1946351,3,1.1321833954523444,2,0
1946352,3,1.0389967655142274,2,0
1946353,3,1.0149672292303784,2,0
1946354,3,1.002818710894842,2,0
1946355,3,1.010372751770552,2,0
1946356,3,1.0250522309044705,2,0
1946357,3,0.9575175893145752,2,0
1946358,3,1.0039011505932864,2,0
1946359,3,0.9535614872027888,2,0
1946360,3,0.995555915792788,2,0
1946361,3,0.9680530611789788,2,0
1946362,3,0.94473939562351,2,0
1946363,3,0.92710471027982,2,0
1946364,3,0.9003769643889599,2,0
1946365,3,0.9075452538752576,2,0
1946366,3,0.9367478584128957,2,0
1946367,3,0.9470370824601106,2,0
1946368,3,0.9305318479034363,2,0
1946369,3,0.9649527931189706,2,0
1946370,3,0.9417029820633084,2,0
1946371,3,0.9596980745303944,2,0
1946372,3,0.9559568406528468,2,0
1946373,3,0.9395177827163876,2,0
1946374,3,0.9120340466870172,2,0
1946375,3,0.9034334862766004,2,0
1946376,3,0.9320227880957797,2,0
1946377,3,0.9610546837144972,2,0
1946378,3,0.9507303914127192,2,0
1946379,3,0.946698325042612,2,0
1946380,3,0.9702873400206392,2,0
1946381,3,0.9526160020725494,2,0
1946382,3,0.9349173497300411,2,0
1946383,3,0.8934619494770908,2,0
1946384,3,0.912432824402255,2,0
1946385,3,0.926183439693973,2,0
1946386,3,0.9173489803543984,2,0
1946387,3,0.9335772239656612,2,0
1946388,3,0.8976955637345888,2,0
1946389,3,0.8662835984828828,2,0
1946390,3,0.9169943760768184,2,0
1946391,3,0.915820639205367,2,0
1946392,3,0.8951546770614841,2,0
1946393,3,0.9567481382898188,2,0
1946394,3,0.9537381202548186,2,0
1946395,3,0.982677320006532,2,0
1946396,3,1.0213285472457825,2,0
1946397,3,1.0932616118544412,2,0
1946398,3,1.1064131949431757,2,0
1946399,3,1.0491183707578298,2,0
1946400,3,1.0631998774833202,2,0
1946401,3,1.0500343089844335,2,0
1946402,3,1.026451897541549,2,0
1946403,3,0.9991144237169058,2,0
1946404,3,1.0080486391437509,2,0
1946405,3,0.9817275288641544,2,0
1946406,3,0.9750957225467316,2,0
1946407,3,0.968686997737886,2,0
1946408,3,1.0136604950471513,2,0
1946409,3,1.0632043952980674,2,0
1946410,3,1.0846074033909905,2,0
1946411,3,1.0732452567025517,2,0
1946412,3,1.0987020488512191,2,0
1946413,3,1.1272885507384258,2,0
1946414,3,1.1229876921310746,2,0
1946415,3,1.0802554452634796,2,0
1946416,3,1.083757325924794,2,0
1946417,3,1.1423441558822254,2,0
1946418,3,1.1534803363569144,2,0
1946419,3,1.107026462593503,2,0
1946420,3,1.0745470003453614,2,0
1946421,3,1.1104485067204686,2,0
1946422,3,1.171245091215718,2,0
1946423,3,1.1550465795478893,2,0
1946424,3,1.1758117422149326,2,0
1946425,3,1.1525365693764846,2,0
1946426,3,1.1663285818722282,2,0
1946427,3,1.2299472835670335,2,0
1946428,3,1.227728099671526,2,0
1946429,3,1.2194290738013385,2,0
1946430,3,1.2154041658619308,2,0
1946431,3,1.2453105122846275,2,0
1946432,3,1.18429813122044,2,0
1946433,3,1.158164683394295,2,0
1946434,3,1.1156909331037967,2,0
1946435,3,1.1590210936308476,2,0
1946436,3,1.116495444567401,2,0
1946437,3,1.1187181104531294,2,0
1946438,3,1.1037983522512127,2,0
1946439,3,1.1452009856887346,2,0
1946440,3,1.1543930486876068,2,0
1946441,3,1.0920521077354068,2,0
1946442,3,1.0841858190775484,2,0
1946443,3,1.0606477467227744,2,0
1946444,3,1.0664863455903748,2,0
1946445,3,1.07921750236947,2,0
1946446,3,1.0505401847848173,2,0
1946447,3,1.0085972060473505,2,0
1946448,3,0.9537724150486104,2,0
1946449,3,0.9315073705481176,2,0
1946450,3,0.9025808685896696,2,0
1946451,3,0.9032285860927738,2,0
1946452,3,0.9387225683175472,2,0
1946453,3,0.9314758550170767,2,0
1946454,3,0.8946598191670536,2,0
1946455,3,0.9079723482887028,2,0
1946456,3,0.8374914894657223,2,0
1946457,3,0.8031636356310146,2,0
1946458,3,0.7929739973191499,2,0
1946459,3,0.8097825130589711,2,0
1946460,3,0.8588283611044877,2,0
1946461,3,0.8750893366732962,2,0
1946462,3,0.911274779503874,2,0
1946463,3,0.8968326306022826,2,0
1946464,3,0.9139006444366872,2,0
1946465,3,0.9330098159614884,2,0
1946466,3,0.9242743784297264,2,0
1946467,3,0.964402494436001,2,0
1946468,3,0.9627622001274734,2,0
1946469,3,0.9539487240958086,2,0
1946470,3,0.9451140314571738,2,0
1946471,3,0.9666340186431494,2,0
1946472,3,0.9585473320649744,2,0
1946473,3,0.9848916301590662,2,0
1946474,3,1.0145466075923428,2,0
1946475,3,1.0393412635970645,2,0
1946476,3,1.029199981115419,2,0
1946477,3,1.0222457988019595,2,0
1946478,3,1.021286390009195,2,0
1946479,3,0.9856557069346203,2,0
1946480,3,0.976936293852298,2,0
1946481,3,0.952156165622024,2,0
1946482,3,0.9626954291767074,2,0
1946483,3,0.9527098867941788,2,0
1946484,3,0.946908563099596,2,0
1946485,3,0.976413987008046,2,0
1946486,3,0.905016773859576,2,0
1946487,3,0.8837089019113752,2,0
1946488,3,0.8724083576024477,2,0
1946489,3,0.8950796281348623,2,0
1946490,3,0.8851061883514171,2,0
1946491,3,0.8694566093734286,2,0
1946492,3,0.903379421978068,2,0
1946493,3,0.8900575788531114,2,0
1946494,3,0.8729504440423398,2,0
1946495,3,0.8896997949163011,2,0
1946496,3,0.9002025741818009,2,0
1946497,3,0.8997744829890406,2,0
1946498,3,0.9064384371195354,2,0
1946499,3,0.9112494499459052,2,0
1946500,3,0.9251309043651206,2,0
1946501,3,0.935039246009955,2,0
1946502,3,0.9287924132807384,2,0
1946503,3,0.9135484351350812,2,0
1946504,3,0.9102841456259462,2,0
1946505,3,0.8980315492311691,2,0
1946506,3,0.8659126243126791,2,0
1946507,3,0.9392999375020488,2,0
1946508,3,0.9782068268248768,2,0
1946509,3,0.9735909486736548,2,0
1946510,3,0.9441837702591914,2,0
1946511,3,0.9091147646349886,2,0
1946512,3,0.8829239859351999,2,0
1946513,3,0.8751021113150631,2,0
1946514,3,0.8366197912757716,2,0
1946515,3,0.858014323814438,2,0
1946516,3,0.851854439121299,2,0
1946517,3,0.8202369700407415,2,0
1946518,3,0.8497418482921055,2,0
1946519,3,0.8690370699022378,2,0
1946520,3,0.8808959388552632,2,0
1946521,3,0.8865300887606992,2,0
1946522,3,0.8642183297846797,2,0
1946523,3,0.8327734734025926,2,0
1946524,3,0.8314715835152725,2,0
1946525,3,0.8127066672801727,2,0
1946526,3,0.8102322079944285,2,0
1946527,3,0.8002806670782777,2,0
1946528,3,0.8080811880896385,2,0
1946529,3,0.8374646655742872,2,0
1946530,3,0.7990494606082279,2,0
1946531,3,0.8060146934343231,2,0
1946532,3,0.7726439989564781,2,0
1946533,3,0.739443079077973,2,0
1946534,3,0.7512488687619744,2,0
1946535,3,0.7788204688828788,2,0
1946536,3,0.7372856421936556,2,0
1946537,3,0.7315586628653868,2,0
1946538,3,0.7131180154144975,2,0
1946539,3,0.7378457985729913,2,0
1946540,3,0.7475949677588707,2,0
1946541,3,0.7684708925242184,2,0
1946542,3,0.8041506632649733,2,0
1946543,3,0.8064382135528355,2,0
1946544,3,0.8375742359927945,2,0
1946545,3,0.8604735579113584,2,0
1946546,3,0.8437608189532643,2,0
1946547,3,0.8835387790494456,2,0
1946548,3,0.9082207413416862,2,0
1946549,3,0.8857723528810539,2,0
1946550,3,0.9102547148042394,2,0
1946551,3,0.8916114985362549,2,0
1946552,3,0.9273325800032256,2,0
1946553,3,0.9089619113393206,2,0
1946554,3,0.885976918201523,2,0
1946555,3,0.8279046898560297,2,0
1946556,3,0.8569841000563236,2,0
1946557,3,0.8843193442057149,2,0
1946558,3,0.8294168657708764,2,0
1946559,3,0.8785561512604112,2,0
1946560,3,0.8992714089368308,2,0
1946561,3,0.8296196965696414,2,0
1946562,3,0.8938764686695525,2,0
1946563,3,0.91472344210999,2,0
1946564,3,0.8364983988187453,2,0
1946565,3,0.8138686923418833,2,0
1946566,3,0.8099985183373175,2,0
1946567,3,0.8338574649092743,2,0
1946568,3,0.8284189744189072,2,0
1946569,3,0.8753229815199474,2,0
1946570,3,0.9025413225842814,2,0
1946571,3,0.8912347551386517,2,0
1946572,3,0.9253474692216384,2,0
1946573,3,0.9118602288185876,2,0
1946574,3,0.8961175151972642,2,0
1946575,3,0.8818381296347345,2,0
1946576,3,0.9035754028828332,2,0
1946577,3,0.8732440144137155,2,0
1946578,3,0.8972876872107182,2,0
1946579,3,0.9245960554160702,2,0
1946580,3,0.9469962089248014,2,0
1946581,3,0.9363384771908008,2,0
1946582,3,0.911364668286765,2,0
1946583,3,0.9141340519930488,2,0
1946584,3,0.9061099367888572,2,0
1946585,3,0.8968560714230455,2,0
1946586,3,0.8641263212587588,2,0
1946587,3,0.8666799380249572,2,0
1946588,3,0.8661304047019559,2,0
1946589,3,0.8691041236979401,2,0
1946590,3,0.8885825349383121,2,0
1946591,3,0.8746693881459223,2,0
1946592,3,0.8452662422186916,2,0
1946593,3,0.8501178133191746,2,0
1946594,3,0.8711401305560817,2,0
1946595,3,0.8798517725598575,2,0
1946596,3,0.8422240877764697,2,0
1946597,3,0.8598107292590133,2,0
1946598,3,0.8469713156545768,2,0
1946599,3,0.8577964438889683,2,0
1946600,3,0.8623155265331004,2,0
1946601,3,0.8458742512683404,2,0
1946602,3,0.884623329127747,2,0
1946603,3,0.8797860428135357,2,0
1946604,3,0.8770634686756367,2,0
1946605,3,0.8542819486665553,2,0
1946606,3,0.850268958353582,2,0
1946607,3,0.8693872804060947,2,0
1946608,3,0.8533722286046856,2,0
1946609,3,0.8192844165088017,2,0
1946610,3,0.8178210897984891,2,0
1946611,3,0.7727300106714918,2,0
1946612,3,0.7934394913285803,2,0
1946613,3,0.8314219873052296,2,0
1946614,3,0.8729562959728945,2,0
1946615,3,0.838014200062606,2,0
1946616,3,0.8209480187991154,2,0
1946617,3,0.8183677137444927,2,0
1946618,3,0.7635434966950021,2,0
1946619,3,0.7549326315103371,2,0
1946620,3,0.7617065473134009,2,0
1946621,3,0.8451820963080672,2,0
1946622,3,0.8654405183282868,2,0
1946623,3,0.8916798416365668,2,0
1946624,3,0.8357589222447538,2,0
1946625,3,0.8122293879175496,2,0
1946626,3,0.7726376563120688,2,0
1946627,3,0.7871013319429128,2,0
1946628,3,0.7588132358440388,2,0
1946629,3,0.7784674961529672,2,0
1946630,3,0.8084911238711998,2,0
1946631,3,0.8461320363795024,2,0
1946632,3,0.8310216659792314,2,0
1946633,3,0.8549790388585429,2,0
1946634,3,0.8718711751089997,2,0
1946635,3,0.9114550285236532,2,0
1946636,3,0.880776536303304,2,0
1946637,3,0.8244459040223733,2,0
1946638,3,0.8495211688032622,2,0
1946639,3,0.8085741355233684,2,0
1946640,3,0.8074146715807059,2,0
1946641,3,0.7961537799988769,2,0
1946642,3,0.8163235255286415,2,0
1946643,3,0.8029287451117657,2,0
1946644,3,0.7751164180335005,2,0
1946645,3,0.7325275015289411,2,0
1946646,3,0.7385223593616311,2,0
1946647,3,0.7172786160080704,2,0
1946648,3,0.6983149967342429,2,0
1946649,3,0.7084570618052892,2,0
1946650,3,0.7173351302644726,2,0
1946651,3,0.7104426041452513,2,0
1946652,3,0.7040615656790988,2,0
1946653,3,0.7130876981708765,2,0
1946654,3,0.7066243227231955,2,0
1946655,3,0.6988696640649433,2,0
1946656,3,0.7166378122958985,2,0
1946657,3,0.7693640680781451,2,0
1946658,3,0.7372292694885801,2,0
1946659,3,0.7053041003049977,2,0
1946660,3,0.7490721112282217,2,0
1946661,3,0.7235672612662278,2,0
1946662,3,0.69308085214123,2,0
1946663,3,0.7404551356183563,2,0
1946664,3,0.7842723877849067,2,0
1946665,3,0.8324468655137676,2,0
1946666,3,0.7907440336006172,2,0
1946667,3,0.8387714448015443,2,0
1946668,3,0.8095917243454526,2,0
1946669,3,0.7778209691572726,2,0
1946670,3,0.7955195390036873,2,0
1946671,3,0.8116822669741826,2,0
1946672,3,0.8300250998575389,2,0
1946673,3,0.8645419210132359,2,0
1946674,3,0.8620086495445155,2,0
1946675,3,0.8356916473143289,2,0
1946676,3,0.8491476721825283,2,0
1946677,3,0.8703500851593574,2,0
1946678,3,0.9245722811631414,2,0
1946679,3,0.9669236795193288,2,0
1946680,3,1.0050316351602264,2,0
1946681,3,0.960421648843874,2,0
1946682,3,0.9814237884839142,2,0
1946683,3,0.9797814071419512,2,0
1946684,3,1.0263592247617894,2,0
1946685,3,1.0163916654375014,2,0
1946686,3,1.035210785004498,2,0
1946687,3,1.0362438418479685,2,0
1946688,3,1.0662461910719512,2,0
1946689,3,1.0684784201986777,2,0
1946690,3,1.0498355393066832,2,0
1946691,3,1.068224631905051,2,0
1946692,3,1.0982657898931036,2,0
1946693,3,1.0449055595388133,2,0
1946694,3,1.0410007833491075,2,0
1946695,3,1.0909628349870482,2,0
1946696,3,1.060373724451343,2,0
1946697,3,1.035459228443879,2,0
1946698,3,1.0527092447246216,2,0
1946699,3,1.0682147991358453,2,0
1946700,3,1.061468418388116,2,0
1946701,3,1.0545748058803883,2,0
1946702,3,1.0510906138383167,2,0
1946703,3,1.0687430021265645,2,0
1946704,3,1.0710189985384275,2,0
1946705,3,1.058043805278862,2,0
1946706,3,1.0397544343282132,2,0
1946707,3,1.0067620241161137,2,0
1946708,3,0.9989349877974648,2,0
1946709,3,0.9782804906057466,2,0
1946710,3,0.9789866717019704,2,0
1946711,3,1.0136907276798632,2,0
1946712,3,1.0109206507897994,2,0
1946713,3,1.0354297981903309,2,0
1946714,3,0.9958005019868654,2,0
1946715,3,0.9597461260575147,2,0
1946716,3,0.97196294488691,2,0
1946717,3,0.990100926920485,2,0
1946718,3,1.0081707488365916,2,0
1946719,3,1.018726850697189,2,0
1946720,3,0.9939941074545288,2,0
1946721,3,0.9637814794886492,2,0
1946722,3,0.992058854836689,2,0
1946723,3,0.9485996301916562,2,0
1946724,3,0.9483498248413336,2,0
1946725,3,0.8809624892494374,2,0
1946726,3,0.8898871445790361,2,0
1946727,3,0.8882581448911936,2,0
1946728,3,0.7771110951548679,2,0
1946729,3,0.8010914668333402,2,0
1946730,3,0.7976282367994946,2,0
1946731,3,0.7181087692499393,2,0
1946732,3,0.7313109079866358,2,0
1946733,3,0.7335433110332465,2,0
1946734,3,0.7132752856555187,2,0
1946735,3,0.7458496680151316,2,0
1946736,3,0.7677283794732841,2,0
1946737,3,0.7125185787815991,2,0
1946738,3,0.7318159336293291,2,0
1946739,3,0.7695097706576225,2,0
1946740,3,0.7869681683752368,2,0
1946741,3,0.7786513696141519,2,0
1946742,3,0.7296454933698354,2,0
1946743,3,0.7308829691110532,2,0
1946744,3,0.6856868931441213,2,0
1946745,3,0.7142210042879006,2,0
1946746,3,0.739428029672462,2,0
1946747,3,0.7595837957896,2,0
1946748,3,0.7450545497743533,2,0
1946749,3,0.7483345085558487,2,0
1946750,3,0.7135244292900886,2,0
1946751,3,0.7480438663386811,2,0
1946752,3,0.7197862984451425,2,0
1946753,3,0.6749406106381439,2,0
1946754,3,0.6486508200625823,2,0
1946755,3,0.6196266528130349,2,0
1946756,3,0.576582966833869,2,0
1946757,3,0.5706223024681081,2,0
1946758,3,0.6291206711663134,2,0
1946759,3,0.6459402505848381,2,0
1946760,3,0.6671105306070305,2,0
1946761,3,0.6139698050604906,2,0
1946762,3,0.6259206214689852,2,0
1946763,3,0.6399716280541923,2,0
1946764,3,0.6567228716456698,2,0
1946765,3,0.6993529470907129,2,0
1946766,3,0.6672205268078717,2,0
1946767,3,0.6767004758611815,2,0
1946768,3,0.6555580382044655,2,0
1946769,3,0.6941283266241676,2,0
1946770,3,0.6689314850429379,2,0
1946771,3,0.6866337844987999,2,0
1946772,3,0.7056565139675993,2,0
1946773,3,0.6895124711403658,2,0
1946774,3,0.6777530286291282,2,0
1946775,3,0.6599669707288669,2,0
1946776,3,0.6690879792503933,2,0
1946777,3,0.6861549379995805,2,0
1946778,3,0.6914704165268187,2,0
1946779,3,0.700951555758968,2,0
1946780,3,0.6642249708529279,2,0
1946781,3,0.6513415459222721,2,0
1946782,3,0.6631147983662203,2,0
1946783,3,0.6547628556626804,2,0
1946784,3,0.6016280794294431,2,0
1946785,3,0.5658783092991381,2,0
1946786,3,0.6039943066609348,2,0
1946787,3,0.595559430355974,2,0
1946788,3,0.6098985891523565,2,0
1946789,3,0.5825208951988093,2,0
1946790,3,0.5920795524115049,2,0
1946791,3,0.5970893848266107,2,0
1946792,3,0.6188003790522123,2,0
1946793,3,0.5655148274546586,2,0
1946794,3,0.555709624167084,2,0
1946795,3,0.5470896199829114,2,0
1946796,3,0.5448490882926673,2,0
1946797,3,0.5690452844356426,2,0
1946798,3,0.5277528202866515,2,0
1946799,3,0.51972842680556,2,0
1946800,3,0.5372588064750331,2,0
1946801,3,0.5540863303083774,2,0
1946802,3,0.5636942028444611,2,0
1946803,3,0.5792019422456427,2,0
1946804,3,0.5512141067934273,2,0
1946805,3,0.5224540300416605,2,0
1946806,3,0.4917771597655467,2,0
1946807,3,0.5171053414687207,2,0
1946808,3,0.5022137988955246,2,0
1946809,3,0.4796884451994213,2,0
1946810,3,0.5076609882063492,2,0
1946811,3,0.541209365072702,2,0
1946812,3,0.5201598917599792,2,0
1946813,3,0.5590010763099783,2,0
1946814,3,0.5620582478109631,2,0
1946815,3,0.6183755328123107,2,0
1946816,3,0.5943379580615548,2,0
1946817,3,0.5077128706447196,2,0
1946818,3,0.4490559799975479,2,0
1946819,3,0.4808844711239667,2,0
1946820,3,0.5276184247497963,2,0
1946821,3,0.5289508117892372,2,0
1946822,3,0.541130839156869,2,0
1946823,3,0.5929930447976288,2,0
1946824,3,0.5662276788597957,2,0
1946825,3,0.5594781630461066,2,0
1946826,3,0.5148725440179411,2,0
1946827,3,0.5040745904871631,2,0
1946828,3,0.4792355205611024,2,0
1946829,3,0.4148136802896461,2,0
1946830,3,0.45733034879864976,2,0
1946831,3,0.4160920225201714,2,0
1946832,3,0.387336641736144,2,0
1946833,3,0.35556668075583997,2,0
1946834,3,0.3568005516580978,2,0
1946835,3,0.3418378650972609,2,0
1946836,3,0.2860219177359873,2,0
1946837,3,0.2388926321885644,2,0
1946838,3,0.22685901952989343,2,0
1946839,3,0.2074449660323467,2,0
1946840,3,0.1978139508603054,2,0
1946841,3,0.19271537196363975,2,0
1946842,3,0.1757673925682633,2,0
1946843,3,0.1447000402110424,2,0
1946844,3,0.11628877766587326,2,0
1946845,3,0.14089411107710156,2,0
1946846,3,0.1889158946284782,2,0
1946847,3,0.1680963459201757,2,0
1946848,3,0.21073309007555027,2,0
1946849,3,0.1897706684979516,2,0
1946850,3,0.2106408654375246,2,0
1946851,3,0.2399403869962044,2,0
1946852,3,0.29821948202640036,2,0
1946853,3,0.34924950874628,2,0
1946854,3,0.4197233761499469,2,0
1946855,3,0.3899559148802765,2,0
1946856,3,0.35919864496010345,2,0
1946857,3,0.407969002442143,2,0
1946858,3,0.418959435596212,2,0
1946859,3,0.41982938714869467,2,0
1946860,3,0.400730084971234,2,0
1946861,3,0.47435653504203407,2,0
1946862,3,0.44801644887734776,2,0
1946863,3,0.4112502261047888,2,0
1946864,3,0.41838026993112937,2,0
1946865,3,0.45421164609721554,2,0
1946866,3,0.44008150899493914,2,0
1946867,3,0.4645189310205209,2,0
1946868,3,0.482525850738296,2,0
1946869,3,0.5316822242455558,2,0
1946870,3,0.5336036927751108,2,0
1946871,3,0.5104421732268581,2,0
1946872,3,0.5054999231461217,2,0
1946873,3,0.4438065009994975,2,0
1946874,3,0.4217014168012519,2,0
1946875,3,0.4424266618904619,2,0
1946876,3,0.42560475923560526,2,0
1946877,3,0.4363063056793262,2,0
1946878,3,0.41775847021664014,2,0
1946879,3,0.46082513947425263,2,0
1946880,3,0.45957614433628224,2,0
1946881,3,0.42924006743135174,2,0
1946882,3,0.40501798312708326,2,0
1946883,3,0.3695650593718585,2,0
1946884,3,0.3478842440119305,2,0
1946885,3,0.3533511158128415,2,0
1946886,3,0.42439077861203334,2,0
1946887,3,0.4289142588903921,2,0
1946888,3,0.4345163069151324,2,0
1946889,3,0.4498328544138552,2,0
1946890,3,0.4645779673430834,2,0
1946891,3,0.4370317411496207,2,0
1946892,3,0.437206394398568,2,0
1946893,3,0.45066242226171105,2,0
1946894,3,0.4914412457368872,2,0
1946895,3,0.4663617145175452,2,0
1946896,3,0.45433879878892186,2,0
1946897,3,0.44730193572403504,2,0
1946898,3,0.47589082823125867,2,0
1946899,3,0.4828242663041782,2,0
1946900,3,0.5418900436750106,2,0
1946901,3,0.5624418811885985,2,0
1946902,3,0.524480680345616,2,0
1946903,3,0.5325214905966598,2,0
1946904,3,0.5108005954471689,2,0
1946905,3,0.5031987907173967,2,0
1946906,3,0.4945019241149014,2,0
1946907,3,0.5106050636453331,2,0
1946908,3,0.47815068259705495,2,0
1946909,3,0.45290246909252274,2,0
1946910,3,0.45922722718109366,2,0
1946911,3,0.3814283468801089,2,0
1946912,3,0.4137959889673427,2,0
1946913,3,0.3994464164978465,2,0
1946914,3,0.3641967243046666,2,0
1946915,3,0.3776495400102338,2,0
1946916,3,0.4338140796320571,2,0
1946917,3,0.3716521139131766,2,0
1946918,3,0.314061612200736,2,0
1946919,3,0.33951182787095935,2,0
1946920,3,0.3628918182254544,2,0
1946921,3,0.30872578090884983,2,0
1946922,3,0.3041391823357809,2,0
1946923,3,0.3426938189977214,2,0
1946924,3,0.3236208861273859,2,0
1946925,3,0.3634722730309894,2,0
1946926,3,0.36066201188138947,2,0
1946927,3,0.33820293310929767,2,0
1946928,3,0.34494770945248626,2,0
1946929,3,0.34944609950409067,2,0
1946930,3,0.2993899337084074,2,0
1946931,3,0.2750236546461423,2,0
1946932,3,0.26976370850033166,2,0
1946933,3,0.3299072179073568,2,0
1946934,3,0.3527721511699911,2,0
1946935,3,0.31664006627795066,2,0
1946936,3,0.3104005299454114,2,0
1946937,3,0.3346237292300661,2,0
1946938,3,0.35243692120879466,2,0
1946939,3,0.4009184773497973,2,0
1946940,3,0.38580179891590544,2,0
1946941,3,0.4059003096050178,2,0
1946942,3,0.3751785854447314,2,0
1946943,3,0.37902696067582053,2,0
1946944,3,0.4035729452190682,2,0
1946945,3,0.3715682377519404,2,0
1946946,3,0.3688844952581168,2,0
1946947,3,0.34936227462810737,2,0
1946948,3,0.3530107316826903,2,0
1946949,3,0.3931095079923666,2,0
1946950,3,0.4392654392050164,2,0
1946951,3,0.4792165219666078,2,0
1946952,3,0.4359747053422473,2,0
1946953,3,0.42667781402769694,2,0
1946954,3,0.3661758589740504,2,0
1946955,3,0.36352179302854154,2,0
1946956,3,0.3945597394313163,2,0
1946957,3,0.3791737830836123,2,0
1946958,3,0.3771826701922612,2,0
1946959,3,0.3970730162282765,2,0
1946960,3,0.38571915098999265,2,0
1946961,3,0.4235299957206454,2,0
1946962,3,0.4583565515442832,2,0
1946963,3,0.4815964003987064,2,0
1946964,3,0.4960162370368885,2,0
1946965,3,0.5147520764198283,2,0
1946966,3,0.4832517773583854,2,0
1946967,3,0.478286975897225,2,0
1946968,3,0.4772172953781276,2,0
1946969,3,0.4668123579673743,2,0
1946970,3,0.46958567213638513,2,0
1946971,3,0.491747365658072,2,0
1946972,3,0.518101254047161,2,0
1946973,3,0.4865771918243566,2,0
1946974,3,0.49878234708000385,2,0
1946975,3,0.4599225322248374,2,0
1946976,3,0.47725468368732193,2,0
1946977,3,0.5176890505069471,2,0
1946978,3,0.5481079344566993,2,0
1946979,3,0.5617006690931807,2,0
1946980,3,0.6184768758453429,2,0
1946981,3,0.6512380397263086,2,0
1946982,3,0.6687755152908247,2,0
1946983,3,0.6995793230122349,2,0
1946984,3,0.6136916797086599,2,0
1946985,3,0.5667738266598159,2,0
1946986,3,0.6078662166478848,2,0
1946987,3,0.5866292629151852,2,0
1946988,3,0.5565047104394933,2,0
1946989,3,0.5501272401180163,2,0
1946990,3,0.5158706780666622,2,0
1946991,3,0.522594560463134,2,0
1946992,3,0.5332195666423957,2,0
1946993,3,0.5844109321834787,2,0
1946994,3,0.6003929976470328,2,0
1946995,3,0.5833336790916959,2,0
1946996,3,0.5531900189115563,2,0
1946997,3,0.5313198328476681,2,0
1946998,3,0.5003503007327185,2,0
1946999,3,0.4931062926615458,2,0
1947000,3,0.5194674984620128,2,0
1947001,3,0.5303698249961507,2,0
1947002,3,0.5242627347829519,2,0
1947003,3,0.5655657695119802,2,0
1947004,3,0.6340105610194386,2,0
1947005,3,0.7050642842384088,2,0
1947006,3,0.7091585976704685,2,0
1947007,3,0.7078673013549285,2,0
1947008,3,0.7073459511419127,2,0
1947009,3,0.7012292213527908,2,0
1947010,3,0.6966514946895361,2,0
1947011,3,0.7172092728966344,2,0
1947012,3,0.7175916501858439,2,0
1947013,3,0.7184388736063068,2,0
1947014,3,0.7056387445729992,2,0
1947015,3,0.7421810493748086,2,0
1947016,3,0.7660079639114051,2,0
1947017,3,0.7954761349971609,2,0
1947018,3,0.7764810837923978,2,0
1947019,3,0.7604146353306122,2,0
1947020,3,0.7157447877777369,2,0
1947021,3,0.7128405379969748,2,0
1947022,3,0.7169608232885796,2,0
1947023,3,0.7280402814292302,2,0
1947024,3,0.701954734463485,2,0
1947025,3,0.7149637703202613,2,0
1947026,3,0.696444303458982,2,0
1947027,3,0.6650465210999261,2,0
1947028,3,0.7268858321460059,2,0
1947029,3,0.7642460166735002,2,0
1947030,3,0.7683037676750489,2,0
1947031,3,0.7595542067918509,2,0
1947032,3,0.8116442529869935,2,0
1947033,3,0.7753053828752725,2,0
1947034,3,0.7928133905631586,2,0
1947035,3,0.7900066480929367,2,0
1947036,3,0.7705723508758997,2,0
1947037,3,0.7242352939552276,2,0
1947038,3,0.7486751464830087,2,0
1947039,3,0.7392952497842354,2,0
1947040,3,0.7561478100340179,2,0
1947041,3,0.7899748295215027,2,0
1947042,3,0.8460850610142283,2,0
1947043,3,0.8053242676015041,2,0
