Lon,Lat,Year,TG,PID,PFT,age,cmass,ndist,ecoregion,relative
-119.75,60.25,2092,277.06829833984375,11,BNE,340,5.45,0,TAIGA PLAIN,0.5146364494806421
-119.75,60.25,2092,277.06829833984375,12,BNE,150,1.52,3,TAIGA PLAIN,0.08247422680412371
-119.75,60.25,2092,277.06829833984375,13,BNE,30,0.25,1,TAIGA PLAIN,0.05175983436853002
-119.75,60.25,2092,277.06829833984375,14,BNE,58,0.08,3,TAIGA PLAIN,0.007483629560336763
-119.75,60.25,2092,277.06829833984375,15,BNE,159,1.32,2,TAIGA PLAIN,0.08865010073875085
-119.75,60.25,2092,277.06829833984375,16,BNE,695,9.32,0,TAIGA PLAIN,1
-119.75,60.25,2092,277.06829833984375,17,BNE,460,6.46,0,TAIGA PLAIN,0.9969135802469137
-119.75,60.25,2092,277.06829833984375,18,BNE,808,7.57,0,TAIGA PLAIN,0.9767741935483871
-119.75,60.25,2092,277.06829833984375,19,BNE,39,0.4,2,TAIGA PLAIN,0.058910162002945514
-119.75,60.25,2092,277.06829833984375,20,BNE,217,8.32,1,TAIGA PLAIN,0.7241079199303743
-119.75,60.25,2092,277.06829833984375,21,BNE,666,9.6,0,TAIGA PLAIN,0.997920997920998
-119.75,60.25,2092,277.06829833984375,22,BNE,243,7.33,2,TAIGA PLAIN,0.6149328859060402
-119.75,60.25,2092,277.06829833984375,23,BNE,325,12.07,0,TAIGA PLAIN,0.8025265957446808
-119.75,60.25,2092,277.06829833984375,24,BNE,236,6.19,1,TAIGA PLAIN,0.43560872624912034
-119.75,60.25,2093,278.9507141113281,0,BNE,127,2.02,1,TAIGA PLAIN,0.14820249449743214
-119.75,60.25,2093,278.9507141113281,1,BNE,455,10.28,0,TAIGA PLAIN,1
-119.75,60.25,2093,278.9507141113281,2,BNE,485,9.27,0,TAIGA PLAIN,0.9840764331210191
-119.75,60.25,2093,278.9507141113281,3,BNE,390,9.19,0,TAIGA PLAIN,0.881957773512476
-119.75,60.25,2093,278.9507141113281,4,BNE,1143,9.73,0,TAIGA PLAIN,1
-119.75,60.25,2093,278.9507141113281,5,BNE,231,6.27,2,TAIGA PLAIN,0.4472182596291013
-119.75,60.25,2093,278.9507141113281,6,BNE,303,5.73,0,TAIGA PLAIN,0.7336747759282971
-119.75,60.25,2093,278.9507141113281,7,BNE,357,12.29,0,TAIGA PLAIN,0.9991869918699187
-119.75,60.25,2093,278.9507141113281,8,BNE,766,9.85,0,TAIGA PLAIN,1
-119.75,60.25,2093,278.9507141113281,9,BNE,146,2.26,3,TAIGA PLAIN,0.13899138991389912
-119.75,60.25,2093,278.9507141113281,10,BNE,103,0.23,2,TAIGA PLAIN,0.01573187414500684
-119.75,60.25,2093,278.9507141113281,11,BNE,341,5.39,0,TAIGA PLAIN,0.5109004739336492
-119.75,60.25,2093,278.9507141113281,12,BNE,151,1.53,3,TAIGA PLAIN,0.08230231307154384
-119.75,60.25,2093,278.9507141113281,13,BNE,31,0.24,1,TAIGA PLAIN,0.04989604989604989
-119.75,60.25,2093,278.9507141113281,14,BNE,59,0.08,3,TAIGA PLAIN,0.007386888273314866
-119.75,60.25,2093,278.9507141113281,15,BNE,160,1.34,2,TAIGA PLAIN,0.08903654485049833
-119.75,60.25,2093,278.9507141113281,16,BNE,696,7.9,0,TAIGA PLAIN,1
-119.75,60.25,2093,278.9507141113281,17,BNE,461,6.22,0,TAIGA PLAIN,0.9967948717948719
-119.75,60.25,2093,278.9507141113281,18,BNE,809,6.09,0,TAIGA PLAIN,0.9775280898876405
-119.75,60.25,2093,278.9507141113281,19,BNE,40,0.39,2,TAIGA PLAIN,0.05603448275862069
-119.75,60.25,2093,278.9507141113281,20,BNE,218,8.36,1,TAIGA PLAIN,0.7250650477016478
-119.75,60.25,2093,278.9507141113281,21,BNE,667,9.65,0,TAIGA PLAIN,0.9979317476732161
-119.75,60.25,2093,278.9507141113281,22,BNE,244,7.37,2,TAIGA PLAIN,0.6157059314954052
-119.75,60.25,2093,278.9507141113281,23,BNE,326,12.13,0,TAIGA PLAIN,0.8033112582781456
-119.75,60.25,2093,278.9507141113281,24,BNE,237,5.72,1,TAIGA PLAIN,0.4243323442136498
-119.75,60.25,2094,278.02362060546875,0,BNE,128,2.06,1,TAIGA PLAIN,0.14798850574712644
-119.75,60.25,2094,278.02362060546875,1,BNE,456,10.44,0,TAIGA PLAIN,1
-119.75,60.25,2094,278.02362060546875,2,BNE,486,9.38,0,TAIGA PLAIN,0.9811715481171548
-119.75,60.25,2094,278.02362060546875,3,BNE,391,8.72,0,TAIGA PLAIN,0.9150052465897166
-119.75,60.25,2094,278.02362060546875,4,BNE,1144,9.87,0,TAIGA PLAIN,1
-119.75,60.25,2094,278.02362060546875,5,BNE,232,6.36,2,TAIGA PLAIN,0.45042492917847027
-119.75,60.25,2094,278.02362060546875,6,BNE,304,5.87,0,TAIGA PLAIN,0.7673202614379084
-119.75,60.25,2094,278.02362060546875,7,BNE,358,12.33,0,TAIGA PLAIN,0.9991896272285251
-119.75,60.25,2094,278.02362060546875,8,BNE,767,9.69,0,TAIGA PLAIN,1
-119.75,60.25,2094,278.02362060546875,9,BNE,147,2.3,3,TAIGA PLAIN,0.13905683192261184
-119.75,60.25,2094,278.02362060546875,10,BNE,104,0.24,2,TAIGA PLAIN,0.0160427807486631
-119.75,60.25,2094,278.02362060546875,11,BNE,342,5.51,0,TAIGA PLAIN,0.5154349859681946
-119.75,60.25,2094,278.02362060546875,12,BNE,152,1.59,3,TAIGA PLAIN,0.0911697247706422
-119.75,60.25,2094,278.02362060546875,13,BNE,32,0.24,1,TAIGA PLAIN,0.047244094488188976
-119.75,60.25,2094,278.02362060546875,14,BNE,60,0.08,3,TAIGA PLAIN,0.007400555041628123
-119.75,60.25,2094,278.02362060546875,15,BNE,161,1.39,2,TAIGA PLAIN,0.09964157706093188
-119.75,60.25,2094,278.02362060546875,16,BNE,697,8.04,0,TAIGA PLAIN,1
-119.75,60.25,2094,278.02362060546875,17,BNE,462,6.33,0,TAIGA PLAIN,0.998422712933754
-119.75,60.25,2094,278.02362060546875,18,BNE,810,6.24,0,TAIGA PLAIN,0.9734789391575663
-119.75,60.25,2094,278.02362060546875,19,BNE,41,0.39,2,TAIGA PLAIN,0.05469845722300141
-119.75,60.25,2094,278.02362060546875,20,BNE,219,8.49,1,TAIGA PLAIN,0.7382608695652174
-119.75,60.25,2094,278.02362060546875,21,BNE,668,9.76,0,TAIGA PLAIN,0.9989764585465711
-119.75,60.25,2094,278.02362060546875,22,BNE,245,7.47,2,TAIGA PLAIN,0.6178660049627791
-119.75,60.25,2094,278.02362060546875,23,BNE,327,12.29,0,TAIGA PLAIN,0.8253861652115514
-119.75,60.25,2094,278.02362060546875,24,BNE,238,5.84,1,TAIGA PLAIN,0.437125748502994
-119.75,60.25,2095,278.99676513671875,0,BNE,129,2.08,1,TAIGA PLAIN,0.14730878186968838
-119.75,60.25,2095,278.99676513671875,1,BNE,457,10.54,0,TAIGA PLAIN,1
-119.75,60.25,2095,278.99676513671875,2,BNE,487,9.47,0,TAIGA PLAIN,0.9803312629399586
-119.75,60.25,2095,278.99676513671875,3,BNE,392,8.83,0,TAIGA PLAIN,0.9150259067357512
-119.75,60.25,2095,278.99676513671875,4,BNE,1145,9.96,0,TAIGA PLAIN,1
-119.75,60.25,2095,278.99676513671875,5,BNE,233,6.44,2,TAIGA PLAIN,0.45256500351370343
-119.75,60.25,2095,278.99676513671875,6,BNE,305,5.98,0,TAIGA PLAIN,0.770618556701031
-119.75,60.25,2095,278.99676513671875,7,BNE,359,12.42,0,TAIGA PLAIN,0.999195494770716
-119.75,60.25,2095,278.99676513671875,8,BNE,768,9.19,0,TAIGA PLAIN,1
-119.75,60.25,2095,278.99676513671875,9,BNE,148,2.31,3,TAIGA PLAIN,0.13799283154121866
-119.75,60.25,2095,278.99676513671875,10,BNE,105,0.24,2,TAIGA PLAIN,0.01603206412825651
-119.75,60.25,2095,278.99676513671875,11,BNE,343,5.35,0,TAIGA PLAIN,0.5425963488843814
-119.75,60.25,2095,278.99676513671875,12,BNE,153,1.62,3,TAIGA PLAIN,0.09241300627495722
-119.75,60.25,2095,278.99676513671875,13,BNE,33,0.23,1,TAIGA PLAIN,0.04364326375711575
-119.75,60.25,2095,278.99676513671875,14,BNE,61,0.08,3,TAIGA PLAIN,0.007744433688286544
-119.75,60.25,2095,278.99676513671875,15,BNE,162,1.43,2,TAIGA PLAIN,0.10091743119266054
-119.75,60.25,2095,278.99676513671875,16,BNE,698,8.14,0,TAIGA PLAIN,1
-119.75,60.25,2095,278.99676513671875,17,BNE,463,5.76,0,TAIGA PLAIN,0.9982668977469671
-119.75,60.25,2095,278.99676513671875,18,BNE,811,6.37,0,TAIGA PLAIN,0.9740061162079511
-119.75,60.25,2095,278.99676513671875,19,BNE,42,0.38,2,TAIGA PLAIN,0.05170068027210885
-119.75,60.25,2095,278.99676513671875,20,BNE,220,8.19,1,TAIGA PLAIN,0.73125
-119.75,60.25,2095,278.99676513671875,21,BNE,669,9.84,0,TAIGA PLAIN,0.9989847715736041
-119.75,60.25,2095,278.99676513671875,22,BNE,246,7.54,2,TAIGA PLAIN,0.6190476190476191
-119.75,60.25,2095,278.99676513671875,23,BNE,328,12.39,0,TAIGA PLAIN,0.8265510340226818
-119.75,60.25,2095,278.99676513671875,24,BNE,239,5.9,1,TAIGA PLAIN,0.43833580980683506
-119.75,60.25,2096,277.33477783203125,0,BNE,130,2.11,1,TAIGA PLAIN,0.14693593314763231
-119.75,60.25,2096,277.33477783203125,1,BNE,458,10.67,0,TAIGA PLAIN,1
-119.75,60.25,2096,277.33477783203125,2,BNE,488,9.11,0,TAIGA PLAIN,0.9774678111587982
-119.75,60.25,2096,277.33477783203125,3,BNE,393,8.97,0,TAIGA PLAIN,0.916241062308478
-119.75,60.25,2096,277.33477783203125,4,BNE,1146,10.1,0,TAIGA PLAIN,1
-119.75,60.25,2096,277.33477783203125,5,BNE,234,6.55,2,TAIGA PLAIN,0.4612676056338028
-119.75,60.25,2096,277.33477783203125,6,BNE,306,6.13,0,TAIGA PLAIN,0.773989898989899
-119.75,60.25,2096,277.33477783203125,7,BNE,360,12.54,0,TAIGA PLAIN,0.999203187250996
-119.75,60.25,2096,277.33477783203125,8,BNE,769,9.32,0,TAIGA PLAIN,1
-119.75,60.25,2096,277.33477783203125,9,BNE,149,2.34,3,TAIGA PLAIN,0.13789039481437831
-119.75,60.25,2096,277.33477783203125,10,BNE,106,0.24,2,TAIGA PLAIN,0.01694915254237288
-119.75,60.25,2096,277.33477783203125,11,BNE,344,5.48,0,TAIGA PLAIN,0.5474525474525475
-119.75,60.25,2096,277.33477783203125,12,BNE,154,1.67,3,TAIGA PLAIN,0.0939786156443444
-119.75,60.25,2096,277.33477783203125,13,BNE,34,0.23,1,TAIGA PLAIN,0.04092526690391459
-119.75,60.25,2096,277.33477783203125,14,BNE,62,0.08,3,TAIGA PLAIN,0.007525870178739416
-119.75,60.25,2096,277.33477783203125,15,BNE,163,1.48,2,TAIGA PLAIN,0.1040787623066104
-119.75,60.25,2096,277.33477783203125,16,BNE,699,8.28,0,TAIGA PLAIN,1
-119.75,60.25,2096,277.33477783203125,17,BNE,464,5.91,0,TAIGA PLAIN,0.9983108108108109
-119.75,60.25,2096,277.33477783203125,18,BNE,812,6.5,0,TAIGA PLAIN,0.9730538922155689
-119.75,60.25,2096,277.33477783203125,19,BNE,43,0.38,2,TAIGA PLAIN,0.04947916666666667
-119.75,60.25,2096,277.33477783203125,20,BNE,221,8.32,1,TAIGA PLAIN,0.7343336275375111
-119.75,60.25,2096,277.33477783203125,21,BNE,670,9.94,0,TAIGA PLAIN,0.9989949748743718
-119.75,60.25,2096,277.33477783203125,22,BNE,247,7.64,2,TAIGA PLAIN,0.6211382113821138
-119.75,60.25,2096,277.33477783203125,23,BNE,329,12.5,0,TAIGA PLAIN,0.8278145695364238
-119.75,60.25,2096,277.33477783203125,24,BNE,240,6.01,1,TAIGA PLAIN,0.4505247376311844
-119.75,60.25,2097,276.8769226074219,0,BNE,131,2.15,1,TAIGA PLAIN,0.1466575716234652
-119.75,60.25,2097,276.8769226074219,1,BNE,459,10.89,0,TAIGA PLAIN,1
-119.75,60.25,2097,276.8769226074219,2,BNE,489,7.89,0,TAIGA PLAIN,0.9669117647058822
-119.75,60.25,2097,276.8769226074219,3,BNE,394,6.66,0,TAIGA PLAIN,0.8903743315508021
-119.75,60.25,2097,276.8769226074219,4,BNE,1147,9.8,0,TAIGA PLAIN,1
-119.75,60.25,2097,276.8769226074219,5,BNE,235,6.7,2,TAIGA PLAIN,0.4652777777777778
-119.75,60.25,2097,276.8769226074219,6,BNE,307,6.35,0,TAIGA PLAIN,0.78009828009828
-119.75,60.25,2097,276.8769226074219,7,BNE,361,12.74,0,TAIGA PLAIN,0.9992156862745099
-119.75,60.25,2097,276.8769226074219,8,BNE,770,8.3,0,TAIGA PLAIN,1
-119.75,60.25,2097,276.8769226074219,9,BNE,150,2.4,3,TAIGA PLAIN,0.13872832369942195
-119.75,60.25,2097,276.8769226074219,10,BNE,107,0.25,2,TAIGA PLAIN,0.01722949689869056
-119.75,60.25,2097,276.8769226074219,11,BNE,345,5.52,0,TAIGA PLAIN,0.5481628599801389
-119.75,60.25,2097,276.8769226074219,12,BNE,155,1.67,3,TAIGA PLAIN,0.09272626318711827
-119.75,60.25,2097,276.8769226074219,13,BNE,35,0.23,1,TAIGA PLAIN,0.03776683087027915
-119.75,60.25,2097,276.8769226074219,14,BNE,63,0.08,3,TAIGA PLAIN,0.007252946509519491
-119.75,60.25,2097,276.8769226074219,15,BNE,164,1.55,2,TAIGA PLAIN,0.10682288077188147
-119.75,60.25,2097,276.8769226074219,16,BNE,700,8.46,0,TAIGA PLAIN,1
-119.75,60.25,2097,276.8769226074219,17,BNE,465,5.74,0,TAIGA PLAIN,0.9965277777777779
-119.75,60.25,2097,276.8769226074219,18,BNE,813,6.68,0,TAIGA PLAIN,0.9709302325581395
-119.75,60.25,2097,276.8769226074219,19,BNE,44,0.38,2,TAIGA PLAIN,0.04755944931163955
-119.75,60.25,2097,276.8769226074219,20,BNE,222,8.5,1,TAIGA PLAIN,0.738488271068636
-119.75,60.25,2097,276.8769226074219,21,BNE,671,8.3,0,TAIGA PLAIN,0.9987966305655837
-119.75,60.25,2097,276.8769226074219,22,BNE,248,7.78,2,TAIGA PLAIN,0.6233974358974359
-119.75,60.25,2097,276.8769226074219,23,BNE,330,12.72,0,TAIGA PLAIN,0.8302872062663186
-119.75,60.25,2097,276.8769226074219,24,BNE,241,6.14,1,TAIGA PLAIN,0.4534711964549483
-119.75,60.25,2098,277.2743225097656,0,BNE,132,2.2,1,TAIGA PLAIN,0.14705882352941177
-119.75,60.25,2098,277.2743225097656,1,BNE,460,11.03,0,TAIGA PLAIN,1
-119.75,60.25,2098,277.2743225097656,2,BNE,490,8.04,0,TAIGA PLAIN,0.9617224880382774
-119.75,60.25,2098,277.2743225097656,3,BNE,395,6.94,0,TAIGA PLAIN,1
-119.75,60.25,2098,277.2743225097656,4,BNE,1148,10.05,0,TAIGA PLAIN,1
-119.75,60.25,2098,277.2743225097656,5,BNE,236,6.89,2,TAIGA PLAIN,0.4709501025290499
-119.75,60.25,2098,277.2743225097656,6,BNE,308,6.59,0,TAIGA PLAIN,0.7854588796185935
-119.75,60.25,2098,277.2743225097656,7,BNE,362,12.96,0,TAIGA PLAIN,0.9992289899768697
-119.75,60.25,2098,277.2743225097656,8,BNE,771,8.4,0,TAIGA PLAIN,1
-119.75,60.25,2098,277.2743225097656,9,BNE,151,2.41,3,TAIGA PLAIN,0.13708759954493746
-119.75,60.25,2098,277.2743225097656,10,BNE,108,0.27,2,TAIGA PLAIN,0.01821862348178138
-119.75,60.25,2098,277.2743225097656,11,BNE,346,5.6,0,TAIGA PLAIN,0.5500982318271119
-119.75,60.25,2098,277.2743225097656,12,BNE,156,1.75,3,TAIGA PLAIN,0.09552401746724891
-119.75,60.25,2098,277.2743225097656,13,BNE,36,0.23,1,TAIGA PLAIN,0.03582554517133956
-119.75,60.25,2098,277.2743225097656,14,BNE,64,0.08,3,TAIGA PLAIN,0.007194244604316546
-119.75,60.25,2098,277.2743225097656,15,BNE,165,1.63,2,TAIGA PLAIN,0.11013513513513512
-119.75,60.25,2098,277.2743225097656,16,BNE,701,8.69,0,TAIGA PLAIN,1
-119.75,60.25,2098,277.2743225097656,17,BNE,466,5.97,0,TAIGA PLAIN,0.9966611018363941
-119.75,60.25,2098,277.2743225097656,18,BNE,814,6.9,0,TAIGA PLAIN,0.9745762711864407
-119.75,60.25,2098,277.2743225097656,19,BNE,45,0.38,2,TAIGA PLAIN,0.04679802955665024
-119.75,60.25,2098,277.2743225097656,20,BNE,223,8.74,1,TAIGA PLAIN,0.753448275862069
-119.75,60.25,2098,277.2743225097656,21,BNE,672,8.56,0,TAIGA PLAIN,0.9988331388564761
-119.75,60.25,2098,277.2743225097656,22,BNE,249,7.21,2,TAIGA PLAIN,0.6038525963149078
-119.75,60.25,2098,277.2743225097656,23,BNE,331,11.04,0,TAIGA PLAIN,0.809384164222874
-119.75,60.25,2098,277.2743225097656,24,BNE,242,6.29,1,TAIGA PLAIN,0.45679012345679015
-119.75,60.25,2099,278.2278747558594,0,BNE,133,2.23,1,TAIGA PLAIN,0.14817275747508304
-119.75,60.25,2099,278.2278747558594,1,BNE,461,10.65,0,TAIGA PLAIN,1
-119.75,60.25,2099,278.2278747558594,2,BNE,491,6.99,0,TAIGA PLAIN,0.9549180327868853
-119.75,60.25,2099,278.2278747558594,3,BNE,396,7.1,0,TAIGA PLAIN,1
-119.75,60.25,2099,278.2278747558594,4,BNE,1149,9.7,0,TAIGA PLAIN,1
-119.75,60.25,2099,278.2278747558594,5,BNE,237,7,2,TAIGA PLAIN,0.47393364928909953
-119.75,60.25,2099,278.2278747558594,6,BNE,309,6.74,0,TAIGA PLAIN,0.7892271662763466
-119.75,60.25,2099,278.2278747558594,7,BNE,363,12.99,0,TAIGA PLAIN,0.9992307692307693
-119.75,60.25,2099,278.2278747558594,8,BNE,772,8.56,0,TAIGA PLAIN,1
-119.75,60.25,2099,278.2278747558594,9,BNE,152,2.45,3,TAIGA PLAIN,0.14866504854368934
-119.75,60.25,2099,278.2278747558594,10,BNE,109,0.27,2,TAIGA PLAIN,0.01789264413518887
-119.75,60.25,2099,278.2278747558594,11,BNE,347,5.44,0,TAIGA PLAIN,0.5418326693227092
-119.75,60.25,2099,278.2278747558594,12,BNE,157,1.8,3,TAIGA PLAIN,0.09698275862068964
-119.75,60.25,2099,278.2278747558594,13,BNE,37,0.23,1,TAIGA PLAIN,0.03427719821162444
-119.75,60.25,2099,278.2278747558594,14,BNE,65,0.08,3,TAIGA PLAIN,0.0070052539404553416
-119.75,60.25,2099,278.2278747558594,15,BNE,166,1.66,2,TAIGA PLAIN,0.11066666666666666
-119.75,60.25,2099,278.2278747558594,16,BNE,702,8.81,0,TAIGA PLAIN,1
-119.75,60.25,2099,278.2278747558594,17,BNE,467,6.12,0,TAIGA PLAIN,0.9967426710097721
-119.75,60.25,2099,278.2278747558594,18,BNE,815,7,0,TAIGA PLAIN,0.979020979020979
-119.75,60.25,2099,278.2278747558594,19,BNE,46,0.37,2,TAIGA PLAIN,0.04425837320574163
-119.75,60.25,2099,278.2278747558594,20,BNE,224,8.88,1,TAIGA PLAIN,0.7563884156729132
-119.75,60.25,2099,278.2278747558594,21,BNE,673,8.67,0,TAIGA PLAIN,0.9988479262672811
-119.75,60.25,2099,278.2278747558594,22,BNE,250,7.3,2,TAIGA PLAIN,0.6212765957446809
-119.75,60.25,2099,278.2278747558594,23,BNE,332,11.2,0,TAIGA PLAIN,0.8115942028985508
-119.75,60.25,2099,278.2278747558594,24,BNE,243,6.35,1,TAIGA PLAIN,0.4578226387887527
-119.25,60.25,2091,276.85052490234375,0,BNE,268,6.81,1,TAIGA PLAIN,0.5732323232323232
-119.25,60.25,2091,276.85052490234375,1,BNE,85,0.18,1,TAIGA PLAIN,0.014516129032258063
-119.25,60.25,2091,276.85052490234375,2,BNE,219,3.98,2,TAIGA PLAIN,0.21069348861831655
-119.25,60.25,2091,276.85052490234375,3,BNE,98,0.2,1,TAIGA PLAIN,0.014114326040931546
-119.25,60.25,2091,276.85052490234375,4,BNE,49,0.34,2,TAIGA PLAIN,0.04014167650531287
-119.25,60.25,2091,276.85052490234375,5,BNE,111,0.51,2,TAIGA PLAIN,0.034764826175869123
-119.25,60.25,2091,276.85052490234375,6,BNE,142,1.98,1,TAIGA PLAIN,0.11640211640211641
-119.25,60.25,2091,276.85052490234375,7,BNE,581,10.01,0,TAIGA PLAIN,1
-119.25,60.25,2091,276.85052490234375,8,BNE,186,2.97,2,TAIGA PLAIN,0.35441527446300713
-119.25,60.25,2091,276.85052490234375,9,BNE,204,2.75,1,TAIGA PLAIN,0.16281823564239195
-119.25,60.25,2091,276.85052490234375,10,BNE,15,0.39,1,TAIGA PLAIN,0.17727272727272728
-119.25,60.25,2091,276.85052490234375,11,BNE,337,6.61,0,TAIGA PLAIN,0.7730994152046783
-119.25,60.25,2091,276.85052490234375,12,BNE,635,10.54,0,TAIGA PLAIN,1
-119.25,60.25,2091,276.85052490234375,13,BNE,448,8.92,0,TAIGA PLAIN,0.9977628635346757
-119.25,60.25,2091,276.85052490234375,14,BNE,92,0.2,3,TAIGA PLAIN,0.013157894736842106
-119.25,60.25,2091,276.85052490234375,15,BNE,445,6.91,0,TAIGA PLAIN,1
-119.25,60.25,2091,276.85052490234375,16,BNE,180,4.16,1,TAIGA PLAIN,0.24299065420560753
-119.25,60.25,2091,276.85052490234375,17,BNE,316,6.86,0,TAIGA PLAIN,0.8386308068459658
-119.25,60.25,2091,276.85052490234375,18,BNE,49,0.26,1,TAIGA PLAIN,0.028047464940668825
-119.25,60.25,2091,276.85052490234375,19,BNE,724,10.99,0,TAIGA PLAIN,1
-119.25,60.25,2091,276.85052490234375,20,BNE,399,6.59,0,TAIGA PLAIN,0.9865269461077845
-119.25,60.25,2091,276.85052490234375,21,BNE,52,0.22,2,TAIGA PLAIN,0.022587268993839834
-119.25,60.25,2091,276.85052490234375,22,BNE,153,1.98,1,TAIGA PLAIN,0.1010204081632653
-119.25,60.25,2091,276.85052490234375,23,BNE,342,9.5,0,TAIGA PLAIN,0.7421875
-119.25,60.25,2091,276.85052490234375,24,BNE,539,10.9,0,TAIGA PLAIN,0.9981684981684982
-119.25,60.25,2092,276.6501159667969,0,BNE,269,6.86,1,TAIGA PLAIN,0.575503355704698
-119.25,60.25,2092,276.6501159667969,1,BNE,86,0.18,1,TAIGA PLAIN,0.014117647058823528
-119.25,60.25,2092,276.6501159667969,2,BNE,220,4.01,2,TAIGA PLAIN,0.21038824763903463
-119.25,60.25,2092,276.6501159667969,3,BNE,99,0.2,1,TAIGA PLAIN,0.013821700069108503
-119.25,60.25,2092,276.6501159667969,4,BNE,50,0.34,2,TAIGA PLAIN,0.04033214709371293
-119.25,60.25,2092,276.6501159667969,5,BNE,112,0.52,2,TAIGA PLAIN,0.03473613894455578
-119.25,60.25,2092,276.6501159667969,6,BNE,143,2,1,TAIGA PLAIN,0.11574074074074073
-119.25,60.25,2092,276.6501159667969,7,BNE,582,10.19,0,TAIGA PLAIN,1
-119.25,60.25,2092,276.6501159667969,8,BNE,187,3.01,2,TAIGA PLAIN,0.3537015276145711
-119.25,60.25,2092,276.6501159667969,9,BNE,205,2.82,1,TAIGA PLAIN,0.16481589713617767
-119.25,60.25,2092,276.6501159667969,10,BNE,16,0.41,1,TAIGA PLAIN,0.17748917748917747
-119.25,60.25,2092,276.6501159667969,11,BNE,338,6.76,0,TAIGA PLAIN,0.7761194029850746
-119.25,60.25,2092,276.6501159667969,12,BNE,636,10.74,0,TAIGA PLAIN,1
-119.25,60.25,2092,276.6501159667969,13,BNE,449,9.07,0,TAIGA PLAIN,0.9977997799779978
-119.25,60.25,2092,276.6501159667969,14,BNE,93,0.2,3,TAIGA PLAIN,0.012903225806451613
-119.25,60.25,2092,276.6501159667969,15,BNE,446,7.09,0,TAIGA PLAIN,1
-119.25,60.25,2092,276.6501159667969,16,BNE,181,4.23,1,TAIGA PLAIN,0.24422632794457277
-119.25,60.25,2092,276.6501159667969,17,BNE,317,6.92,0,TAIGA PLAIN,0.8459657701711492
-119.25,60.25,2092,276.6501159667969,18,BNE,50,0.25,1,TAIGA PLAIN,0.02880184331797235
-119.25,60.25,2092,276.6501159667969,19,BNE,725,10.5,0,TAIGA PLAIN,1
-119.25,60.25,2092,276.6501159667969,20,BNE,400,6.66,0,TAIGA PLAIN,0.9895988112927191
-119.25,60.25,2092,276.6501159667969,21,BNE,53,0.21,2,TAIGA PLAIN,0.021582733812949638
-119.25,60.25,2092,276.6501159667969,22,BNE,154,2.01,1,TAIGA PLAIN,0.1012084592145015
-119.25,60.25,2092,276.6501159667969,23,BNE,343,9.37,0,TAIGA PLAIN,0.7395422257300711
-119.25,60.25,2092,276.6501159667969,24,BNE,540,11.09,0,TAIGA PLAIN,0.9981998199819982
-119.25,60.25,2093,278.5911560058594,0,BNE,270,6.91,1,TAIGA PLAIN,0.5772765246449457
-119.25,60.25,2093,278.5911560058594,1,BNE,87,0.18,1,TAIGA PLAIN,0.0138996138996139
-119.25,60.25,2093,278.5911560058594,2,BNE,0,0,3,TAIGA PLAIN,0
-119.25,60.25,2093,278.5911560058594,3,BNE,100,0.2,1,TAIGA PLAIN,0.013679890560875515
-119.25,60.25,2093,278.5911560058594,4,BNE,51,0.34,2,TAIGA PLAIN,0.03995299647473561
-119.25,60.25,2093,278.5911560058594,5,BNE,113,0.51,2,TAIGA PLAIN,0.033663366336633666
-119.25,60.25,2093,278.5911560058594,6,BNE,144,2.01,1,TAIGA PLAIN,0.11512027491408933
-119.25,60.25,2093,278.5911560058594,7,BNE,583,10.26,0,TAIGA PLAIN,1
-119.25,60.25,2093,278.5911560058594,8,BNE,188,3.04,2,TAIGA PLAIN,0.3601895734597156
-119.25,60.25,2093,278.5911560058594,9,BNE,206,2.84,1,TAIGA PLAIN,0.16492450638792103
-119.25,60.25,2093,278.5911560058594,10,BNE,17,0.44,1,TAIGA PLAIN,0.1825726141078838
-119.25,60.25,2093,278.5911560058594,11,BNE,339,6.56,0,TAIGA PLAIN,0.8346055979643766
-119.25,60.25,2093,278.5911560058594,12,BNE,637,10.84,0,TAIGA PLAIN,1
-119.25,60.25,2093,278.5911560058594,13,BNE,450,9.13,0,TAIGA PLAIN,0.9989059080962801
-119.25,60.25,2093,278.5911560058594,14,BNE,94,0.2,3,TAIGA PLAIN,0.013679890560875515
-119.25,60.25,2093,278.5911560058594,15,BNE,447,7.16,0,TAIGA PLAIN,1
-119.25,60.25,2093,278.5911560058594,16,BNE,182,4.25,1,TAIGA PLAIN,0.26695979899497485
-119.25,60.25,2093,278.5911560058594,17,BNE,318,7.01,0,TAIGA PLAIN,0.8496969696969696
-119.25,60.25,2093,278.5911560058594,18,BNE,51,0.25,1,TAIGA PLAIN,0.02824858757062147
-119.25,60.25,2093,278.5911560058594,19,BNE,726,10.45,0,TAIGA PLAIN,1
-119.25,60.25,2093,278.5911560058594,20,BNE,401,5.55,0,TAIGA PLAIN,0.9893048128342247
-119.25,60.25,2093,278.5911560058594,21,BNE,54,0.21,2,TAIGA PLAIN,0.021739130434782608
-119.25,60.25,2093,278.5911560058594,22,BNE,155,2.02,1,TAIGA PLAIN,0.101
-119.25,60.25,2093,278.5911560058594,23,BNE,344,7.28,0,TAIGA PLAIN,0.6880907372400756
-119.25,60.25,2093,278.5911560058594,24,BNE,541,11.18,0,TAIGA PLAIN,0.9982142857142857
